object_id,raj2000,dej2000,uv,vg,gr,ri,iz
132813339,290.544266,-31.510751,0.47299957,1.2580004,-1.0609999,-0.9390001,0.44299984
103995765,253.304452,-18.173704,0.7860012,1.0199995,-0.1409998,0.4510002,0.123999596
143283665,283.181048,-19.05698,0.9939995,1.0310001,-0.32599926,0.25499916,0.13199997
103554974,247.322596,-13.178067,1.0079994,1.0160007,-0.059999466,0.27199936,0.07499981
101232730,245.447138,-22.886417,-0.069000244,1.6709995,-1.0639992,0.58500004,0.18499947
115504110,260.396334,-11.185302,0.92700005,1.3399992,-0.022999763,0.6619997,0.15000057
45597421,125.883911,-14.475351,0.809,1.0710001,-0.001999855,-0.08300018,0.0089998245
68257108,171.187055,7.843931,0.23600006,1.1519985,-0.038000107,0.049001694,-0.23300171
46993138,122.467867,-10.302968,0.3540001,1.0410004,-0.019000053,0.22000027,-0.083999634
47660222,123.589653,-2.274568,0.14999962,1.2180004,-0.11800003,0.10000038,-0.06400108
43160188,111.730604,-2.572962,0.055000305,1.0149994,-0.0019989014,0.0,-0.010000229
45467244,122.124891,-15.985249,0.4090004,1.0139999,-0.009000778,0.31500053,0.0049991608
65640832,198.554559,-10.600887,0.15699959,1.1389999,-0.17099953,-0.22700119,-0.22099876
60466036,203.540098,-34.551321,0.4790001,1.0560007,-0.013999939,0.39000034,0.012000084
60465708,203.560312,-34.772427,0.48600006,1.0269985,-0.0059986115,0.45999908,-0.0069999695
60465712,203.561632,-34.758607,0.769001,1.0369997,-0.043999672,0.29799938,-0.026999474
60465989,203.599318,-34.596088,0.35499954,1.0820007,-0.08600044,0.39400005,-0.01099968
60465724,203.628761,-34.753612,0.40600014,1.2639999,-0.052999496,0.3920002,-0.0069999695
60465727,203.5775,-34.744617,0.29199982,1.1600008,-0.06799984,0.41600037,-0.028000832
60465740,203.621239,-34.717425,0.30900002,1.177,-0.13700008,0.3890009,-0.03999996
59039194,186.713339,-43.349348,0.84300137,1.0439997,-0.017000198,0.116999626,-0.06199932
60495050,203.990062,-34.561352,0.49099922,1.1360006,-0.020000458,0.20800018,-0.043999672
60495214,203.87713,-34.564957,0.5739994,1.0760002,-0.01499939,0.3769989,0.032001495
60495217,203.86568,-34.562678,0.38899994,1.1449995,-0.00799942,0.28999996,-0.013999939
60495108,203.784989,-34.574212,0.4680004,1.0929995,-0.038000107,0.3959999,0.031999588
61433103,202.148703,-30.777006,0.50699997,1.1050005,-0.109000206,0.20699978,0.029999733
66473093,211.788903,-14.197707,0.6289997,1.052,-0.3170004,0.15200043,-0.08300018
66557034,216.621329,-14.297955,0.4279995,1.0939999,-0.11100006,-0.17500019,-0.05700016
57096718,159.916498,-20.340279,0.76599884,1.1200008,-0.24699974,0.19199944,-0.034000397
248695167,174.392583,-47.608276,0.61800003,1.1269989,-0.13799953,-0.069000244,-0.048999786
214327850,254.4857,-51.3896,0.55999947,1.1870012,-0.07400036,0.49699974,0.28499985
128712297,280.988555,-32.88346,0.44799995,1.1719999,-0.21000004,0.08400059,0.08299923
172402981,314.630367,-12.372498,0.21500015,1.2439995,-0.070999146,0.16499901,0.13299942
2457065,315.229007,-11.410595,0.18700027,1.0009995,-0.009000778,0.13199997,-0.10400009
133348554,286.822486,-29.85199,0.19400024,1.098999,-0.11799812,0.1989994,0.2709999
133479596,287.108926,-29.521651,0.2480011,1.1229992,-0.091999054,0.6630001,0.042999268
150692988,295.990608,-14.153259,0.22700024,1.3299999,-1.04,-0.76299953,0.46799946
139189512,281.179732,-25.359439,0.13099957,1.1809998,-0.20699978,-0.6160002,0.49900055
69599768,236.193936,-38.29781,0.26200008,1.2560005,-0.26000023,0.21800041,0.20299911
139523913,281.273139,-23.47829,0.84200096,1.0089989,-0.3000002,0.24300003,0.03200054
186054895,207.820909,-45.195576,0.55800056,1.0389996,-0.04799843,0.09399986,0.02599907
145410968,286.364602,-23.852268,1.0629997,1.0150003,-0.10599995,-0.027999878,0.3909998
53844153,159.767117,-32.603553,0.70700073,1.178999,-0.2859993,0.0890007,0.14599991
58140075,161.540762,-8.948492,0.48799896,1.2630005,-0.013999939,0.066999435,0.07700157
54245355,159.477083,-25.706818,0.57100105,1.3399992,-0.2869997,0.29300022,-0.18599987
57166453,155.075658,-18.467451,0.6760006,1.0240002,-0.12599945,0.048000336,-0.018001556
58286950,157.638047,-1.305461,0.5869999,1.026001,-0.10499954,0.069999695,0.14999962
58736556,167.350896,-0.75347,1.0569992,1.0109997,-0.046998978,-0.14500046,0.34700012
45419534,122.817357,-17.287812,0.539999,1.0030003,-0.016000748,0.07500076,-0.09000015
43886395,121.213279,-20.601747,0.3600006,1.0169983,-0.045999527,-0.063999176,-0.051000595
68399685,184.018716,1.180597,0.23899841,1.3720016,-0.022001266,0.40800095,0.24699974
65371319,186.389539,-3.988611,0.066999435,1.1680012,-0.054000854,0.030000687,0.038000107
45187157,119.091085,-15.029633,-0.076999664,1.7089996,-0.059000015,0.3540001,0.15699959
65341118,185.278765,-6.520131,0.55800056,1.0559998,-0.16200066,0.21800041,-0.19199944
65801644,202.879205,-9.488473,-0.0020008087,1.4430008,-0.49200058,0.15600014,-0.034000397
45103048,121.225456,-15.842872,0.24500084,1.0189991,-0.006000519,0.25699997,-0.08699989
29236725,120.084418,-24.681083,0.9200001,1.0119991,-0.017000198,0.22100067,0.02199936
58284648,159.10772,-1.784108,0.39100075,1.0580006,-0.10700035,0.20699883,0.06700134
56276453,135.796051,-1.480555,-0.11100006,1.2220001,-0.051000595,0.29999924,0.09500122
14500872,87.885898,-15.530176,0.38399982,1.0759993,-0.005999565,0.14900017,0.109000206
16726534,98.195762,-37.586759,0.34799957,1.2249994,-0.020999908,0.4850006,0.00399971
111070750,259.657999,-16.20566,0.34399986,1.1170006,-1.2580013,1.5860004,-9.994507E-4
131949189,282.526901,-26.909312,0.8220005,1.1259995,-0.028999329,0.29299927,0.020000458
127807081,281.876315,-36.220648,0.4619999,1.2889996,-0.020999908,-0.017000198,0.034999847
71571248,243.367366,-34.594275,0.2840004,1.1500006,-1.026,-0.7310009,0.039001465
128903518,281.159075,-31.853839,0.69000053,1.0579987,-0.18099976,0.1630001,0.034000397
128908724,280.950514,-31.801857,1.9720001,1.8359995,-0.26000023,2.7700005,1.6370001
85519204,246.538634,-31.24197,0.89100075,1.2790003,-0.23999977,0.6159992,0.25400066
89609747,253.420546,-26.480099,0.6950016,1.0039997,-0.012000084,0.25999928,-0.065999985
89263028,252.151078,-26.542494,1.4119987,1.0830002,-0.5319996,0.24100018,0.31199932
89112281,251.699984,-26.913832,1.2290001,1.0679989,-0.04399872,0.29999924,-0.029999733
84935284,246.331158,-32.287866,0.8519993,1.0200005,-0.0189991,0.5019989,0.065000534
106291141,256.365174,-20.765635,0.5279999,1.1270008,-0.18099976,0.15799999,0.15699959
114855848,253.256803,-1.343154,0.3409996,1.3139992,-0.02599907,0.22400093,0.09899902
127943468,281.289341,-34.68521,0.96699905,1.1009998,-0.11699867,0.15099907,0.013999939
124690712,280.502772,-36.855956,0.62199974,1.1079998,-0.01099968,0.1409998,0.052999496
132424461,286.399771,-33.193838,0.54800034,1.1919994,-1.1560001,-0.8989992,0.17399979
132350065,284.624354,-33.343233,0.8050003,1.0489998,-0.069000244,0.045999527,0.11400032
88158022,251.193036,-30.518681,0.40800095,1.1999998,-0.010000229,0.14999962,0.15700054
124792011,282.560869,-37.656435,0.4069996,1.065999,-0.17499924,0.15999985,-0.034999847
146158907,284.909641,-20.586265,0.62400055,1.0339985,-0.18400002,0.2480011,-0.13000107
148129049,288.159733,-19.272091,0.3239994,1.3649998,-0.16899967,0.6859999,-0.13500023
99789690,243.026929,-15.220092,0.040000916,1.2589989,-0.034000397,0.2310009,0.045999527
186128225,204.211463,-45.752787,0.3920002,1.296999,-0.062999725,0.6199999,0.05700016
61898013,209.41107,-39.226978,0.57299995,1.125,-0.11700058,-0.10299969,0.0010004044
123917377,277.976587,-40.161595,0.94199944,1.0480013,-0.11100006,0.28999996,-0.10000038
73863205,238.877218,-23.186716,0.20299911,1.2360001,-0.31599998,0.41100025,0.11199951
114282260,246.238989,-1.33131,0.65600014,1.1690006,-0.1760006,0.18599892,-0.09399986
30787761,130.243585,-23.890177,0.3239994,1.0090008,-0.027999878,-0.017999649,-0.11800003
37206351,95.428262,-12.987245,0.116000175,1.408,-0.80200005,-0.79800034,0.54800034
41286213,115.092462,-11.541622,0.90600014,1.2950001,-0.14000034,-1.0559998,0.6540003
48125262,131.137187,-2.053448,0.31000042,1.1749992,-0.041999817,-0.10599995,0.0539999
48047906,129.046882,-3.260211,0.4329996,1.0050001,-0.008000374,0.09500027,-0.013999939
36927507,116.535236,-15.358883,0.33399963,1.2460003,-0.038000107,0.17099953,0.13800049
61737023,204.22511,-26.396857,0.26600075,1.1459999,-0.009000778,0.31400108,0.09300041
61737352,204.315743,-26.215249,0.07600021,1.3379993,-0.034999847,0.46500015,0.03999996
61725825,202.837769,-25.770729,0.2880001,1.3739986,-0.09399986,0.5130005,0.032999992
14310360,84.582494,-19.395339,0.37900162,1.1239986,-0.0030002594,0.25900078,0.00399971
14249300,78.399942,-14.217024,0.6529999,1.0629997,-0.09000015,0.31200027,-0.07400036
43138340,110.937283,-3.179908,0.15999985,1.1620007,-0.001001358,0.038000107,-0.03299904
42659795,110.499272,-2.625857,0.16900063,1.1569996,-0.055000305,0.11199951,-0.016998291
47365647,117.38693,-2.99544,0.006000519,1.2180004,-0.030000687,0.19400024,0.028999329
47365657,117.403435,-2.995402,0.3359995,1.1199999,-0.029999733,0.24300003,0.031000137
61074381,191.004456,-30.704106,0.5639992,4.0810003,-0.6270008,2.2180004,1.092
59651181,192.858808,-38.447736,0.27400017,1.1640015,-0.069000244,0.0909996,-0.0909996
60971491,182.887576,-28.827191,0.66399956,1.1619987,-0.14099884,0.08699989,0.11400032
61550588,194.843973,-27.825894,0.44600105,1.0009995,-0.030000687,-0.14899921,-0.0040006638
4995156,357.329664,-15.055247,0.68300056,1.210001,-0.065000534,0.017999649,-0.0069999695
312178644,87.112534,-67.368395,0.15800095,1.1610003,-0.62300014,0.31499958,0.21899986
7644883,1.028033,-15.676324,0.29500008,1.2470007,-0.037000656,0.50300026,0.029000282
278617718,151.848433,-63.90837,0.36600018,1.1429996,-0.5050001,-0.8540001,0.17700005
286284239,136.608052,-72.511783,0.42499924,1.4169998,-0.045999527,0.24300003,0.0089998245
310135266,83.836879,-73.925099,0.74699974,1.4170008,-1.1080008,-0.7269993,-0.041999817
4205196,336.615298,-22.407524,0.3520012,1.1779995,-0.0030002594,0.12299919,0.010000229
308109823,335.054561,-54.558067,0.52400017,1.0880003,-0.122000694,0.011000633,-0.038000107
301868422,275.123188,-65.250695,-0.066999435,1.4250002,-0.42300034,0.006000519,0.11399937
313042548,80.215457,-67.09539,0.41799927,1.0360003,-1.0250006,-0.8959999,0.0
288995006,91.177262,-68.536042,0.30400085,1.1559992,-0.5220003,0.46500015,-0.0899992
175989264,225.436335,-36.35659,0.7560005,1.1149998,-1.7130003,3.2180004,1.8429995
182496778,222.43525,-47.281168,0.46099854,1.0990009,-0.016000748,0.09200001,0.0010004044
146359249,288.618877,-22.472716,0.3260002,1.4820004,-0.013000488,0.18400002,-0.26599884
72079840,230.580323,-23.625358,-0.072999954,1.2969999,-1.2019997,-0.8459997,0.19099998
244009123,259.741217,-66.307551,0.31299973,1.0490017,-0.017000198,0.45699883,0.12000084
241449270,254.915088,-62.867776,0.12800026,1.4259996,-0.15400028,0.17000008,-0.052000046
135845278,298.836084,-33.178223,0.8599987,1.0030003,-0.15200043,0.32100105,0.013000488
247437920,249.41953,-75.140469,0.5489998,1.6879997,-0.19399929,1.6929998,1.118
186743508,209.430985,-48.31098,0.46199894,1.0730009,-0.021000862,0.20900059,-0.112000465
218242204,257.429628,-54.378822,0.48600006,1.8219995,-0.5099993,2.731,0.7939997
297726230,274.239014,-54.916226,0.7149992,1.1040001,-0.21099949,0.012000084,0.019999504
221823854,265.348688,-57.095184,0.45499992,1.0199986,-0.024000168,0.057001114,-0.06800079
221907032,268.241603,-56.665268,0.64099884,1.0410004,-0.08899975,0.15399933,0.13700008
217154081,267.126324,-51.226523,-0.038000107,1.3029995,-0.15399933,0.8239994,-0.71399975
298096158,275.476985,-55.388343,0.789999,1.0700006,-0.07499981,0.1069994,0.059000015
146758994,292.084942,-24.241509,0.7059994,1.0280008,-0.19900036,0.17800045,9.994507E-4
62727904,224.69169,-33.113048,0.3789997,1.0189991,-0.0049991608,0.13199997,-0.023000717
125156021,287.185315,-41.383221,0.5610008,1.1099997,-0.05000019,0.07400036,0.05000019
302231976,283.036574,-67.690645,0.8619995,1.059,-0.056999207,-0.20400047,0.058000565
