object_id,raj2000,dej2000,uv,vg,gr,ri,iz
314420497,17.233268,-73.472939,0.13799858,-0.10499954,0.01099968,-0.45699883,-0.031000137
314431243,16.262272,-73.049413,0.3920002,-0.13100052,0.06800079,-0.63700104,0.21600151
314457430,12.307377,-72.776938,0.20800018,-0.18099976,0.01099968,-0.4449997,0.00399971
314461045,12.412863,-72.722412,-0.026000977,-0.19799995,0.038000107,-0.52599907,-0.2670002
314478973,14.374695,-72.540018,0.0720005,-0.17800045,0.04600048,-0.5170002,-0.045000076
314484648,12.838801,-72.496966,0.39800072,-0.26000023,0.01199913,-0.40999985,0.45899963
314490821,13.110448,-72.529186,-0.42700005,0.09300041,0.10199928,-0.5289993,-0.046001434
314492687,12.863148,-72.436619,0.092998505,-0.19199944,0.14800072,-0.7840004,-0.028999329
314503193,13.86808,-72.330704,0.49500084,-0.20400047,0.023000717,-0.53899956,-0.20400047
314514465,14.56004,-72.582668,0.0890007,-0.12899971,0.0049991608,-0.44400024,0.21500015
314515596,14.750911,-72.519116,0.46700096,-0.1930008,0.020999908,-0.5979996,0.11100006
314518389,15.514078,-72.506053,0.48999977,-0.049999237,0.024000168,-0.6000004,-0.1760006
314526566,16.838208,-72.554055,0.5039997,-0.15399933,0.0720005,-0.4490013,-0.23999977
314551652,16.071886,-72.122762,0.13700104,-0.27500153,0.16400146,-0.81700134,0.36100006
314555175,16.283365,-72.069139,0.21299934,-0.26600075,0.013999939,-0.58799934,-0.08600044
314563118,21.022178,-73.111121,-0.051000595,-0.1439991,0.01499939,-0.46700096,-0.40299988
314563525,19.940634,-73.079216,0.12199974,-0.12799835,0.10400009,-0.6680012,-0.059000015
314591540,18.105381,-72.134287,0.34399986,0.024000168,0.038999557,-0.51599884,-0.27700043
314592955,17.213549,-72.02957,0.49499893,-0.3179989,0.045999527,-0.52400017,0.35300064
314707797,13.150244,-71.98185,0.4279995,-0.22200012,0.034000397,-0.50099945,0.27399826
314709458,13.566761,-71.934714,0.95199966,0.23999977,0.24500084,-0.42300034,0.25300026
314726521,14.386622,-71.738466,0.37400055,-0.11499977,0.066999435,-0.5100002,0.043001175
314729270,15.317273,-71.975588,0.15699959,-0.055999756,0.0059986115,-0.5279999,-0.21999931
314735938,16.378408,-71.684732,0.44799995,-0.22900009,0.055999756,-0.40099907,0.058000565
314739140,14.654893,-71.596955,0.1230011,0.31299973,0.3619995,-1.4370003,0.11600113
314743384,15.287899,-71.492468,0.19799995,-0.083999634,0.01099968,-0.5340004,0.43799973
314762081,15.004972,-70.547229,0.6350002,-0.36100006,0.058000565,-0.5510006,0.14500046
314766353,16.485981,-71.628578,0.3369999,-0.020999908,0.07500076,-0.5360012,0.0890007
314768148,17.573754,-71.51795,0.2329998,-0.3540001,0.016000748,-0.54299927,0.15999985
314768992,18.241397,-71.630282,0.8980007,0.12199974,0.030000687,-0.41699982,0.0909996
314774751,16.479332,-71.275188,0.088998795,0.23400116,0.0059986115,-0.46699905,-0.11499977
314785651,16.676393,-70.977578,0.41000175,0.0,0.1269989,-0.4699993,-0.17100143
314987824,33.929025,-66.097452,0.07999992,-0.54999924,0.048000336,-0.566,-0.069000244
316454851,77.840182,-52.177144,1.4260006,-0.45600128,0.020000458,-0.51399994,-0.020000458
316745619,69.628278,-53.072425,0.1609993,0.32499886,0.027000427,-0.57099915,0.35099983
317539706,32.170297,-56.765651,0.2329998,0.35500145,0.5799999,-0.42000008,0.034000397
317560395,32.463901,-56.237592,0.34600067,0.23699951,0.7920008,-0.5960007,0.11400032
318620209,28.087402,-41.608134,0.4659996,0.31100082,0.046998978,-0.43799973,-0.19799995
